 Pennsylvania,2003,number female,5057.0,number male,4386.0,number of immigrants,9443.0,Professional and technical,2004,number female,5389.0,number male,4816.0,number of immigrants,10205.0,Professional and technical,2005,number female,7230.0,number male,6077.0,number of immigrants,13307.0,"Operators, fabricators, laborers",2006,number female,8559.0,number male,7287.0,number of immigrants,15846.0,India,Students or children,2007,number female,6179.0,number male,5192.0,number of immigrants,11371.0,India,"Management, professional, and related occupations",2008,number female,10758.0,number male,8915.0,number of immigrants,19673.0,India,Students or children,2009,number female,8815.0,number male,8090.0,number of immigrants,16905.0,India,"Management, professional, and related occupations",2010,number female,8407.0,number male,7736.0,number of immigrants,16143.0,India,"Management, professional, and related occupations"
 Puerto Rico,2008,number female,1528.0,number male,1094.0,number of immigrants,2622.0,Dominican Republic,"Management, professional, and related occupations",2009,number female,715.0,number male,538.0,number of immigrants,1253.0,Dominican Republic,"Management, professional, and related occupations",2010,number female,708.0,number male,610.0,number of immigrants,1318.0,Dominican Republic,"Management, professional, and related occupations"
 Rhode Island,2003,number female,946.0,number male,674.0,number of immigrants,1620.0,"Operators, fabricators, laborers",2004,number female,1247.0,number male,938.0,number of immigrants,2185.0,"Operators, fabricators, laborers",2005,number female,1439.0,number male,1165.0,number of immigrants,2604.0,"Operators, fabricators, laborers",2006,number female,1296.0,number male,970.0,number of immigrants,2266.0,Dominican Republic,"Production, transportation, and material moving occupations",2007,number female,1273.0,number male,815.0,number of immigrants,2088.0,Dominican Republic,"Production, transportation, and material moving occupations",2008,number female,2164.0,number male,1557.0,number of immigrants,3721.0,Dominican Republic,"Production, transportation, and material moving occupations",2009,number female,1251.0,number male,1207.0,number of immigrants,2458.0,Dominican Republic,"Production, transportation, and material moving occupations",2010,number female,1060.0,number male,1018.0,number of immigrants,2078.0,Dominican Republic,"Management, professional, and related occupations"
 South Carolina,2003,number female,532.0,number male,488.0,number of immigrants,1020.0,Professional and technical,2004,number female,966.0,number male,782.0,number of immigrants,1748.0,Professional and technical,2005,number female,465.0,number male,451.0,number of immigrants,916.0,Professional and technical,2006,number female,1606.0,number male,1334.0,number of immigrants,2940.0,India,"Management, professional, and related occupations",2007,number female,867.0,number male,632.0,number of immigrants,1499.0,India,"Management, professional, and related occupations",2008,number female,2006.0,number male,1482.0,number of immigrants,3488.0,India,"Management, professional, and related occupations",2009,number female,1844.0,number male,1662.0,number of immigrants,3506.0,India,"Management, professional, and related occupations",2010,number female,1450.0,number male,1631.0,number of immigrants,3081.0,India,"Management, professional, and related occupations"
 South Dakota,2003,number female,89.0,number male,88.0,number of immigrants,177.0,"Operators, fabricators, laborers",2004,number female,128.0,number male,129.0,number of immigrants,257.0,"Operators, fabricators, laborers",2005,number female,200.0,number male,154.0,number of immigrants,354.0,"Operators, fabricators, laborers",2006,number female,158.0,number male,184.0,number of immigrants,342.0,Sudan,"Production, transportation, and material moving occupations",2007,number female,218.0,number male,242.0,number of immigrants,460.0,Sudan,"Production, transportation, and material moving occupations",2008,number female,318.0,number male,254.0,number of immigrants,572.0,Ethiopia,"Production, transportation, and material moving occupations",2009,number female,213.0,number male,202.0,number of immigrants,415.0,Ethiopia,"Production, transportation, and material moving occupations",2010,number female,194.0,number male,205.0,number of immigrants,399.0,Ethiopia,"Production, transportation, and material moving occupations"
 Tennessee,2003,number female,1021.0,number male,990.0,number of immigrants,2011.0,"Operators, fabricators, laborers",2004,number female,1284.0,number male,1329.0,number of immigrants,2613.0,"Operators, fabricators, laborers",2005,number female,1930.0,number male,1648.0,number of immigrants,3578.0,Professional and technical,2006,number female,1760.0,number male,1574.0,number of immigrants,3334.0,India,"Management, professional, and related occupations",2007,number female,1570.0,number male,1357.0,number of immigrants,2927.0,Mexico,"Management, professional, and related occupations",2008,number female,3001.0,number male,2559.0,number of immigrants,5560.0,India,"Management, professional, and related occupations",2009,number female,2468.0,number male,2470.0,number of immigrants,4938.0,India,"Management, professional, and related occupations",2010,number female,2124.0,number male,2105.0,number of immigrants,4229.0,India,"Management, professional, and related occupations"
 Texas,2003,number female,15314.0,number male,13324.0,number of immigrants,28638.0,Professional and technical,2004,number female,19122.0,number male,16295.0,number of immigrants,35417.0,Professional and technical,2005,number female,21053.0,number male,17500.0,number of immigrants,38553.0,Professional and technical,2006,number female,20569.0,number male,17266.0,number of immigrants,37835.0,Mexico,"Management, professional, and related occupations",2007,number female,29942.0,number male,23090.0,number of immigrants,53032.0,Mexico,"Management, professional, and related occupations",2008,number female,46362.0,number male,35767.0,number of immigrants,82129.0,Mexico,"Management, professional, and related occupations",2009,number female,27132.0,number male,26892.0,number of immigrants,54024.0,Mexico,"Management, professional, and related occupations",2010,number female,25672.0,number male,24027.0,number of immigrants,49699.0,Mexico,"Management, professional, and related occupations"
 U.S. Armed Services Posts,2003,number female,0.0,number male,0.0,number of immigrants,0.0,"Farming, forestry, fisheries",2004,number female,0.0,number male,0.0,number of immigrants,0.0,"Farming, forestry, fisheries",2008,number female,299.0,number male,266.0,number of immigrants,565.0,Philippines,Military,2009,number female,173.0,number male,259.0,number of immigrants,432.0,Philippines,Military
 U.S. Possessions,2003,number female,877.0,number male,745.0,number of immigrants,1622.0,Service,2004,number female,983.0,number male,866.0,number of immigrants,1849.0,Military,2005,number female,1537.0,number male,1266.0,number of immigrants,2803.0,Executive and managerial,2006,number female,1642.0,number male,1251.0,number of immigrants,2893.0,Dominican Republic,"Management, professional, and related occupations",2007,number female,1902.0,number male,1314.0,number of immigrants,3216.0,Dominican Republic,"Management, professional, and related occupations",2008,number female,537.0,number male,397.0,number of immigrants,934.0,Dominica,"Management, professional, and related occupations",2009,number female,349.0,number male,270.0,number of immigrants,619.0,Dominican Republic,"Management, professional, and related occupations"
 Utah,2003,number female,939.0,number male,743.0,number of immigrants,1682.0,"Operators, fabricators, laborers",2004,number female,1749.0,number male,1361.0,number of immigrants,3110.0,"Operators, fabricators, laborers",2005,number female,1640.0,number male,1234.0,number of immigrants,2874.0,"Operators, fabricators, laborers",2006,number female,1529.0,number male,1211.0,number of immigrants,2740.0,Mexico,"Management, professional, and related occupations",2007,number female,1576.0,number male,1201.0,number of immigrants,2777.0,Mexico,"Management, professional, and related occupations",2008,number female,3038.0,number male,2356.0,number of immigrants,5394.0,Mexico,"Production, transportation, and material moving occupations",2009,number female,1508.0,number male,1315.0,number of immigrants,2823.0,Mexico,"Management, professional, and related occupations",2010,number female,1563.0,number male,1345.0,number of immigrants,2908.0,Mexico,"Management, professional, and related occupations"
 Vermont,2003,number female,244.0,number male,182.0,number of immigrants,426.0,Professional and technical,2004,number female,235.0,number male,184.0,number of immigrants,419.0,Professional and technical,2005,number female,264.0,number male,224.0,number of immigrants,488.0,Professional and technical,2006,number female,310.0,number male,259.0,number of immigrants,569.0,Bosnia and Herzegovina,"Management, professional, and related occupations",2007,number female,291.0,number male,177.0,number of immigrants,468.0,Bosnia and Herzegovina,Students or children,2008,number female,290.0,number male,228.0,number of immigrants,518.0,Bosnia and Herzegovina,"Management, professional, and related occupations",2009,number female,243.0,number male,183.0,number of immigrants,426.0,Canada,"Management, professional, and related occupations",2010,number female,215.0,number male,192.0,number of immigrants,407.0,Canada,"Management, professional, and related occupations"
 Virginia,2003,number female,5099.0,number male,4484.0,number of immigrants,9583.0,Professional and technical,2004,number female,7234.0,number male,6244.0,number of immigrants,13478.0,Professional and technical,2005,number female,9639.0,number male,8014.0,number of immigrants,17653.0,Military,2006,number female,11135.0,number male,9266.0,number of immigrants,20401.0,India,"Management, professional, and related occupations",2007,number female,7501.0,number male,6670.0,number of immigrants,14171.0,India,"Management, professional, and related occupations",2008,number female,16382.0,number male,13565.0,number of immigrants,29949.0,India,"Management, professional, and related occupations",2009,number female,12937.0,number male,11793.0,number of immigrants,24730.0,India,"Management, professional, and related occupations",2010,number female,9218.0,number male,8594.0,number of immigrants,17815.0,India,"Management, professional, and related occupations"
 Washington,2003,number female,6606.0,number male,5181.0,number of immigrants,11787.0,Service,2004,number female,7221.0,number male,5447.0,number of immigrants,12668.0,Service,2005,number female,8569.0,number male,6248.0,number of immigrants,14817.0,Professional and technical,2006,number female,7284.0,number male,5478.0,number of immigrants,12762.0,Mexico,"Management, professional, and related occupations",2007,number female,8176.0,number male,6495.0,number of immigrants,14671.0,Mexico,"Management, professional, and related occupations",2008,number female,10548.0,number male,8117.0,number of immigrants,18665.0,Mexico,"Management, professional, and related occupations",2009,number female,10859.0,number male,8994.0,number of immigrants,19853.0,Mexico,"Management, professional, and related occupations",2010,number female,9122.0,number male,7708.0,number of immigrants,16830.0,India,"Management, professional, and related occupations"
 West Virginia,2003,number female,151.0,number male,110.0,number of immigrants,261.0,Professional and technical,2004,number female,123.0,number male,114.0,number of immigrants,237.0,Professional and technical,2005,number female,207.0,number male,155.0,number of immigrants,362.0,Professional and technical,2006,number female,229.0,number male,161.0,number of immigrants,390.0,India,"Construction, extraction, maintenance and repair occupations",2007,number female,174.0,number male,136.0,number of immigrants,310.0,India,Students or children,2008,number female,278.0,number male,227.0,number of immigrants,505.0,India,"Management, professional, and related occupations",2009,number female,198.0,number male,163.0,number of immigrants,361.0,India,"Management, professional, and related occupations",2010,number female,317.0,number male,233.0,number of immigrants,550.0,India,"Management, professional, and related occupations"
 Wisconsin,2003,number female,1447.0,number male,1328.0,number of immigrants,2775.0,"Operators, fabricators, laborers",2004,number female,1880.0,number male,1690.0,number of immigrants,3570.0,"Operators, fabricators, laborers",2005,number female,2149.0,number male,1891.0,number of immigrants,4040.0,"Operators, fabricators, laborers",2006,number female,1759.0,number male,1488.0,number of immigrants,3247.0,Mexico,"Management, professional, and related occupations",2007,number female,2389.0,number male,2096.0,number of immigrants,4485.0,Mexico,"Production, transportation, and material moving occupations",2008,number female,2688.0,number male,2512.0,number of immigrants,5200.0,Mexico,"Management, professional, and related occupations",2009,number female,1968.0,number male,1877.0,number of immigrants,3845.0,Mexico,"Management, professional, and related occupations",2010,number female,2074.0,number male,1790.0,number of immigrants,3864.0,Mexico,"Management, professional, and related occupations"
 Wyoming,2003,number female,67.0,number male,44.0,number of immigrants,111.0,Service,2004,number female,81.0,number male,65.0,number of immigrants,146.0,Service,2005,number female,74.0,number male,60.0,number of immigrants,134.0,Professional and technical,2006,number female,94.0,number male,75.0,number of immigrants,169.0,Mexico,"Management, professional, and related occupations",2007,number female,107.0,number male,83.0,number of immigrants,190.0,Mexico,Service occupations,2008,number female,147.0,number male,98.0,number of immigrants,245.0,Mexico,"Management, professional, and related occupations",2009,number female,104.0,number male,82.0,number of immigrants,186.0,Mexico,"Management, professional, and related occupations",2010,number female,133.0,number male,96.0,number of immigrants,229.0,Mexico,"Management, professional, and related occupations"
